median
dataset, subset, P, R, F1, OC, SH, RH, OH
wikidata_tekgen, unseen, 0.055991, 0.433761, 0.098509, 0.435144, 0.028512, 0.564856, 0.025734
wikidata_tekgen, verified, 0.078799, 0.463302, 0.130564, 0.432282, 0.025529, 0.567718, 0.021735
wikidata_tekgen, all, 0.077682, 0.374334, 0.124420, 0.367664, 0.033222, 0.632336, 0.024125
dbpedia_webnlg, all, 0.028533, 0.093176, 0.040653, 0.300356, 0.011248, 0.699644, 0.024160

p-25
dataset, subset, P, R, F1, OC, SH, RH, OH
wikidata_tekgen, unseen, 0.038653, 0.303125, 0.068541, 0.229880, 0.018327, 0.499808, 0.016738
wikidata_tekgen, verified, 0.063745, 0.377356, 0.108204, 0.308516, 0.018839, 0.519384, 0.018308
wikidata_tekgen, all, 0.057436, 0.328453, 0.096937, 0.267272, 0.023409, 0.558040, 0.023161
dbpedia_webnlg, all, 0.015225, 0.058976, 0.024320, 0.170893, 0.005911, 0.590977, 0.009460

p-75
dataset, subset, P, R, F1, OC, SH, RH, OH
wikidata_tekgen, unseen, 0.059724, 0.450000, 0.105195, 0.500192, 0.047067, 0.770120, 0.068770
wikidata_tekgen, verified, 0.106587, 0.493570, 0.165733, 0.480616, 0.028033, 0.691484, 0.031753
wikidata_tekgen, all, 0.089885, 0.417472, 0.140704, 0.441960, 0.038870, 0.732728, 0.031994
dbpedia_webnlg, all, 0.066916, 0.146286, 0.090445, 0.409023, 0.016448, 0.829107, 0.028705

