median
dataset, subset, P, R, F1, OC, SH, RH, OH
wikidata_tekgen, unseen, 0.055991, 0.433761, 0.098509, 0.437038, 0.026429, 0.562962, 0.025734
wikidata_tekgen, verified, 0.078853, 0.463302, 0.130655, 0.432762, 0.024733, 0.567238, 0.021027
wikidata_tekgen, all, 0.077939, 0.372813, 0.124466, 0.368052, 0.032232, 0.631948, 0.023266
dbpedia_webnlg, all, 0.029017, 0.093176, 0.040818, 0.304589, 0.011063, 0.695411, 0.023103

p-25
dataset, subset, P, R, F1, OC, SH, RH, OH
wikidata_tekgen, unseen, 0.038653, 0.303125, 0.068541, 0.231338, 0.018224, 0.500249, 0.016738
wikidata_tekgen, verified, 0.064242, 0.377356, 0.108950, 0.308863, 0.018839, 0.518694, 0.018308
wikidata_tekgen, all, 0.057461, 0.327310, 0.096978, 0.267517, 0.023412, 0.557469, 0.021397
dbpedia_webnlg, all, 0.015225, 0.058976, 0.024320, 0.170314, 0.005911, 0.590820, 0.008957

p-75
dataset, subset, P, R, F1, OC, SH, RH, OH
wikidata_tekgen, unseen, 0.060650, 0.450000, 0.106518, 0.499751, 0.047067, 0.768662, 0.067520
wikidata_tekgen, verified, 0.107456, 0.493570, 0.167318, 0.481306, 0.028766, 0.691137, 0.030678
wikidata_tekgen, all, 0.090151, 0.417472, 0.141408, 0.442531, 0.038778, 0.732483, 0.031961
dbpedia_webnlg, all, 0.067922, 0.146286, 0.091410, 0.409180, 0.016539, 0.829686, 0.028766

