median
dataset, subset, P, R, F1, OC, SH, RH, OH
wikidata_tekgen, unseen, 0.377205, 0.450000, 0.395503, 0.966667, 0.044231, 0.033333, 0.060256
wikidata_tekgen, verified, 0.350350, 0.436103, 0.366502, 0.946849, 0.060454, 0.053151, 0.053572
wikidata_tekgen, all, 0.331085, 0.390153, 0.328768, 0.939657, 0.085310, 0.060343, 0.052887
dpedia_webnlg, all, 0.491226, 0.481308, 0.482058, 0.986111, 0.029528, 0.013889, 0.185432

p-25
dataset, subset, P, R, F1, OC, SH, RH, OH
wikidata_tekgen, unseen, 0.212917, 0.326968, 0.235417, 0.937847, 0.000000, 0.000000, 0.017361
wikidata_tekgen, verified, 0.332713, 0.396864, 0.346663, 0.900454, 0.022726, 0.041744, 0.036655
wikidata_tekgen, all, 0.288011, 0.356353, 0.305833, 0.916106, 0.058681, 0.055956, 0.044936
dpedia_webnlg, all, 0.391239, 0.379548, 0.382934, 0.970279, 0.008266, 0.011164, 0.113904

p-75
dataset, subset, P, R, F1, OC, SH, RH, OH
wikidata_tekgen, unseen, 0.537500, 0.575000, 0.550000, 1.000000, 0.060764, 0.062153, 0.127976
wikidata_tekgen, verified, 0.449190, 0.560485, 0.477760, 0.958256, 0.079470, 0.099546, 0.065011
wikidata_tekgen, all, 0.383116, 0.499863, 0.397032, 0.944044, 0.098088, 0.083894, 0.073052
dpedia_webnlg, all, 0.542629, 0.546080, 0.540146, 0.988836, 0.056953, 0.029721, 0.212081

